Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM2201,Email,Electronics,Johor,461013.0,1696289.723,796067.0,48378.0,6.077126674011107,3577.0,7.393856711728472,101379.0,5.976514425890913,31.0,2023-10-30 00:00:00.000000000,2023-11-30 00:00:00.000000000,1.0,4.0,Low
CAM2203,TV,Electronics,Kuala Lumpur,494898.0,375778.0,498928.0,48948.0,9.810633999294488,9130.0,18.652447495301136,902048.0,240.04811351382997,139.0,2023-03-02 00:00:00.000000000,2023-07-19 00:00:00.000000000,3.0,6.0,High
CAM2204,TV,Electronics,Penang,381395.0,122956.0,391014.0,10381.3871,2.654991151211977,38.0,0.3660397173707163,99316.0,80.77361007189565,113.0,2023-04-23 00:00:00.000000000,2023-08-14 00:00:00.000000000,4.0,9.0,Medium
CAM2205,Billboard,Fashion,Sarawak,430831.0,214546.0,570699.0,42294.0,7.410911881745018,5193.0,12.278337352816001,692530.0,322.7885861307132,251.0,2023-02-28 00:00:00.000000000,2023-11-06 00:00:00.000000000,5.0,6.0,High
CAM2206,Social Media,Groceries,Sarawak,481375.0,442960.0,227758.0,30766.0,13.508197297131167,1261.4060000000002,4.1000000000000005,445977.0,100.68109987357774,51.0,2023-08-17 00:00:00.000000000,2023-10-07 00:00:00.000000000,1.0,5.0,High
CAM2207,TV,Health,Johor,279830.0,33597.0,783159.0,30626.0,3.9105724380362097,7788.0,25.429373734735194,917689.0,2731.4611423639017,235.0,2023-04-16 00:00:00.000000000,2023-12-07 00:00:00.000000000,3.0,7.0,High
CAM2208,Radio,Electronics,Kuala Lumpur,410260.0,260849.0,253058.0,27066.0,10.695571766156375,3620.0,13.374713662898102,412141.42000000004,158.0,187.0,2023-06-16 00:00:00.000000000,2023-12-20 00:00:00.000000000,2.0,8.0,Medium
CAM2209,TV,Health,Johor,17062.0,368109.0,884456.0,8443.0,0.9545980806280923,228.0,2.700461921118086,268719.57,73.0,14.0,2023-06-18 00:00:00.000000000,2023-07-02 00:00:00.000000000,5.0,5.0,High
CAM2210,Billboard,Health,Sarawak,462400.0,21426.359832635982,323012.0,2256.0,0.6984260646663282,8578.0,26.29983679179296,102418.0,478.0,136.0,2023-03-16 00:00:00.000000000,2023-07-30 00:00:00.000000000,1.0,10.0,Low
CAM2211,Email,Groceries,Kuala Lumpur,153021.0,237984.0,373805.0,4792.0,1.2819518197990931,7209.0,66.47246497433763,359389.0,151.01393370982922,111.0,2023-04-11 00:00:00.000000000,2023-07-31 00:00:00.000000000,2.0,5.0,Low
CAM2212,Radio,Electronics,Penang,107706.0,218094.0,271424.0,27155.0,10.0046421834473,9229.0,33.986374516663595,837288.0,383.9115243885664,180.0,2023-04-10 00:00:00.000000000,2023-10-07 00:00:00.000000000,3.0,1.0,Low
CAM2213,Radio,Health,Sabah,443466.0,338828.0,345781.0,26555.0,7.679716352257643,4594.6342,21.587511437681965,941444.0,277.85306999421533,89.0,2023-04-08 00:00:00.000000000,2023-07-06 00:00:00.000000000,3.0,9.0,High
CAM2214,TV,Health,Penang,471389.0,209019.0,4166257.619,7476.0,0.17944161604184275,9363.0,79.84620314001923,120275.0,57.54261574306641,48.0,2023-02-12 00:00:00.000000000,2023-04-01 00:00:00.000000000,5.0,10.0,High
CAM2215,TV,Fashion,Kuala Lumpur,1941380.574,44742.0,581456.0,25339.0,4.357853388734488,6600.0,26.046805319862663,960932.0,2147.718027803853,213.0,2022-12-11 00:00:00.000000000,2023-07-12 00:00:00.000000000,1.0,6.0,Medium
CAM2216,Social Media,Electronics,Penang,297063.0,297318.0,871266.0,31976.0,3.670061726269589,847.0,2.648861646234676,350804.0,117.98949273168795,162.0,2023-03-14 00:00:00.000000000,2023-08-23 00:00:00.000000000,5.0,1.0,Low
CAM2217,Email,Fashion,Kuala Lumpur,64963.0,160114.0,267168.0,3130.0,1.1715474907174512,65874.59513,4.75145235249357,147284.0,91.9869592915048,69.0,2023-01-30 00:00:00.000000000,2023-04-09 00:00:00.000000000,4.0,3.0,High
CAM2218,TV,Health,Kuala Lumpur,125986.0,107297.0,231389.0,4202.0,1.8159895241346824,6109.0,68.78376166311999,691111.0,644.1102733534022,54.0,2023-05-28 00:00:00.000000000,2023-07-21 00:00:00.000000000,4.0,9.0,Medium
CAM2219,Billboard,Automotive,Penang,323576.0,124303.0,48381.0,1621.0,3.3504888282590275,4345.0,37.307249712313,656750.0,528.3460576172739,43.0,2023-01-22 00:00:00.000000000,2023-03-06 00:00:00.000000000,1.0,8.0,High
CAM2220,Email,Health,Sarawak,1990980.994,446180.0,74086.0,30922.0,41.73798018519018,7451.0,24.09611279994826,129233.0,28.964319333004617,100.0,2023-06-18 00:00:00.000000000,2023-09-26 00:00:00.000000000,3.0,7.0,High
CAM2221,Radio,Electronics,Sarawak,379771.0,102744.0,633236.0,44399.0,7.011445969591117,6553.0,14.759341426608707,611546.0,595.2133457914817,22.0,2023-05-19 00:00:00.000000000,2023-06-10 00:00:00.000000000,4.0,7.0,Medium
CAM2222,Email,Fashion,Penang,325551.0,262946.0,856492.0,42037.0,4.908043507703516,2643.0,6.287318314817898,720764.0,274.11103420474166,60.0,2023-04-16 00:00:00.000000000,2023-06-15 00:00:00.000000000,3.0,9.0,High
CAM2223,Email,Automotive,Sabah,233052.5,212905.0,548051.0,19586.0,3.573754997253905,4463.0,22.78668436638415,370454.7,174.0,176.0,2023-01-02 00:00:00.000000000,2023-06-27 00:00:00.000000000,1.0,2.0,High
CAM2224,Email,Health,Johor,241334.0,2286745.465,348109.0,36336.0,10.43810990235817,3456.0,9.5112285336856,426655.0,18.65773898014487,74.0,2023-10-10 00:00:00.000000000,2023-12-23 00:00:00.000000000,5.0,5.0,Low
CAM2225,Billboard,Fashion,Sarawak,216624.0,347359.0,121416.6168559474,40626.0,33.46,740.0,1.8214936247723135,44545.0,12.823908406000708,202.0,2023-01-31 00:00:00.000000000,2023-08-21 00:00:00.000000000,2.0,5.0,Medium
CAM2226,Email,Health,Johor,320077.0,89498.0,765171.0,16377.0,2.1403058924083633,4738.0,28.930817610062892,73069.0,81.64316521039576,75.0,2023-03-24 00:00:00.000000000,2023-06-07 00:00:00.000000000,2.0,6.0,Low
CAM2227,Social Media,Electronics,Kuala Lumpur,123839.0,331488.0,12479.0,14345.0,86.99198326943186,3562.0,24.830951551063087,605659.0,182.70917800946037,223.0,2023-04-08 00:00:00.000000000,2023-11-17 00:00:00.000000000,3.0,8.0,Medium
CAM2228,Social Media,Fashion,Sabah,147768.0,345449.0,779804.0,30224.0,3.87584572533611,5984.0,19.798835362625727,866011.0,250.69141899383123,208.0,2023-06-01 00:00:00.000000000,2023-12-26 00:00:00.000000000,5.0,2.0,Low
CAM2229,Email,Fashion,Sarawak,382301.0,44382.0,827161.0,39779.0,4.809100042192512,386.0,0.9703612458835064,239773.0,540.2482988598981,222.0,2022-11-27 00:00:00.000000000,2023-07-07 00:00:00.000000000,1.0,7.0,High
CAM2230,TV,Health,Sabah,116801.0,232462.2093023256,130639.0,26686.0,20.42728434847174,5395.0,20.21659297009668,799670.0,344.0,110.0,2023-03-19 00:00:00.000000000,2023-07-07 00:00:00.000000000,4.0,8.0,Low
CAM2231,Radio,Automotive,Penang,381390.0,328026.0,745031.0,29539.0,3.9648014646370418,4351.0,14.729679406885813,792322.0,241.5424387091267,200.0,2023-06-05 00:00:00.000000000,2023-12-22 00:00:00.000000000,2.0,8.0,Medium
CAM2232,Radio,Health,Penang,419240.0,409050.0,681816.0,48628.0,7.132129489481033,3609.0,7.421650078144279,194659.0,47.588069918102924,240.0,2023-03-13 00:00:00.000000000,2023-11-08 00:00:00.000000000,4.0,9.0,Low
CAM2233,Billboard,Automotive,Sabah,387040.0,342134.0,548193.0,26991.0,4.923630911011268,9860.0,36.53069541699085,978436.0,285.9803468816312,106.0,2023-05-19 00:00:00.000000000,2023-09-02 00:00:00.000000000,1.0,6.0,Medium
CAM2234,Social Media,Electronics,Sabah,338258.0,169553.0,979505.0,3811.0,0.38907407312877423,1179.0,30.936762004723168,562300.0,331.6367153633377,109.0,2023-04-09 00:00:00.000000000,2023-07-27 00:00:00.000000000,2.0,4.0,High
CAM2235,TV,Automotive,Johor,82335.0,409391.0,70632.0,23063.0,32.65233888322573,1042.0,4.5180592290682045,145057.0,35.43238615406787,168.0,2023-06-11 00:00:00.000000000,2023-11-26 00:00:00.000000000,4.0,4.0,High
CAM2236,Social Media,Groceries,Kuala Lumpur,290280.0,317717.0,26399.0,33324.0,98.92,4261.0,6.45,560059.0,176.27605699411743,140.0,2023-03-05 00:00:00.000000000,2023-07-23 00:00:00.000000000,2.0,8.0,Low
CAM2237,Social Media,Automotive,Sarawak,220379.0,47946.0,3615.0,33687.0,10.731142577255321,8926.0,26.496868228099864,378186.0,788.7748717306971,86.0,2023-08-14 00:00:00.000000000,2023-11-08 00:00:00.000000000,2.0,7.0,Low
CAM2238,Social Media,Fashion,Kuala Lumpur,472608.0,295736.0,596915.0,35946.0,6.021962926044747,6190.0,17.22027485672954,635384.0,214.84837828333377,194.0,2023-06-13 00:00:00.000000000,2023-12-24 00:00:00.000000000,2.0,9.0,High
CAM2239,TV,Automotive,Johor,40145.0,216149.0,353709.0,33228.0,9.394162998396988,8767.0,26.38437462381124,878144.0,406.26789853295645,164.0,2023-03-04 00:00:00.000000000,2023-08-15 00:00:00.000000000,2.0,1.0,Medium
CAM2240,Social Media,Health,Kuala Lumpur,495084.0,183696.0,784795.0,40808.0,3.477213794685236,4372.0,10.713585571456576,959589.0,522.3788215312255,271.0,2023-01-09 00:00:00.000000000,2023-10-07 00:00:00.000000000,5.0,2.0,High
CAM2241,Radio,Electronics,Kuala Lumpur,214086.0,56560.0,2070.0,45695.0,4.530036108983477,5552.0,22.508447624726692,6943008.748,12275.475155586988,78.0,2023-09-30 00:00:00.000000000,2023-12-17 00:00:00.000000000,4.0,10.0,High
CAM2242,Radio,Health,Sarawak,218933.0,139496.0,43872.9952319029,20243.0,46.14,6515.0,32.18396482734773,601227.7599999999,430.99999999999994,122.0,2023-07-05 00:00:00.000000000,2023-11-04 00:00:00.000000000,1.0,6.0,High
CAM2243,Email,Health,Sabah,265815.0,171824.0,48503.0,30513.2373,62.91,743.0,24.319543247356116,744668.0,433.38998044510663,55.0,2023-07-18 00:00:00.000000000,2023-09-11 00:00:00.000000000,1.0,8.0,Low
CAM2244,Email,Groceries,Kuala Lumpur,439308.0,263771.0,137296.0,8224.0,5.989977858058501,274.0,3.3317120622568095,974823.0,369.57171182578827,40.0,2023-07-30 00:00:00.000000000,2023-09-08 00:00:00.000000000,3.0,5.0,Medium
CAM2245,Email,Fashion,Kuala Lumpur,150084.0,313729.0,670028.0,2900.0,0.4328177329902631,6179.0,46.9331607056158,693049.0,220.90689735408583,5.0,2023-02-12 00:00:00.000000000,2023-02-17 00:00:00.000000000,2.0,1.0,Medium
CAM2246,Email,Fashion,Penang,93140.0,314200.0,8835.820895522389,4144.0,46.9,7129.0,58.128769813438076,46129.0,14.68141311266709,13.0,2023-03-11 00:00:00.000000000,2023-03-24 00:00:00.000000000,1.0,9.0,Medium
CAM2247,Email,Groceries,Penang,383716.0,168547.0,329256.0,10937.0,3.321731418713706,9552.0,87.33656395720946,223839.0,132.80509294143474,35.0,2023-11-02 00:00:00.000000000,2023-12-07 00:00:00.000000000,5.0,6.0,Medium
CAM2248,Email,Fashion,Sabah,376867.0,156224.0,949589.0,4404.0,0.46377959306605276,95.0,2.1571298819255222,71650.0,45.86363170831626,48.0,2023-06-21 00:00:00.000000000,2023-08-08 00:00:00.000000000,1.0,2.0,High
CAM2249,Social Media,Health,Penang,327502.0,51845.0,515800.0,19364.0,3.7541682822799536,4375.0,22.593472423053086,863512.0,1665.5646639020156,226.0,2023-05-10 00:00:00.000000000,2023-12-22 00:00:00.000000000,5.0,4.0,Low
CAM2250,Billboard,Electronics,Sarawak,374849.0,282317.0,748906.0,6146.0,0.8206637415109507,280.2576,4.5600000000000005,739499.0,261.9392385155694,111.0,2023-03-20 00:00:00.000000000,2023-07-09 00:00:00.000000000,4.0,5.0,Low
CAM2251,Social Media,Groceries,Kuala Lumpur,114594.0,97803.0,566986.0,22327.0,3.9378397350199124,9770.0,43.75867783401263,940557.0,961.6852243796202,64.0,2023-07-12 00:00:00.000000000,2023-09-14 00:00:00.000000000,2.0,4.0,High
CAM2252,Radio,Automotive,Johor,121146.0,446727.0,5637813.923,26699.0,0.47357008167791564,9932.0,37.19989512715832,630177.0,141.065348635744,204.0,2023-04-29 00:00:00.000000000,2023-11-19 00:00:00.000000000,3.0,10.0,Medium
CAM2253,Social Media,Electronics,Johor,193412.5,225479.0,409662.0,48150.0,11.75359198558812,8481.0,17.613707165109034,819505.0,363.4506982911934,239.0,2023-03-27 00:00:00.000000000,2023-11-21 00:00:00.000000000,4.0,1.0,Low
CAM2254,TV,Fashion,Penang,340046.0,4223766.666666667,66569.7752657785,49468.0,74.31,8155.0,16.48540470607261,506852.0,12.0,153.0,2023-02-02 00:00:00.000000000,2023-07-05 00:00:00.000000000,2.0,3.0,Low
CAM2255,Email,Fashion,Kuala Lumpur,263736.0,433506.0,356799.0,42247.0,11.840560091255862,6787.0,16.065046038771985,585971.0,135.17021679054037,62.0,2023-10-01 00:00:00.000000000,2023-12-02 00:00:00.000000000,4.0,4.0,Low
CAM2256,Email,Groceries,Johor,385512.0,195246.0,488260.0,20494.0,4.197353868840372,2067.0,10.085878793793306,210221.0,107.6698114173914,118.0,2023-04-05 00:00:00.000000000,2023-08-01 00:00:00.000000000,3.0,2.0,Low
CAM2257,Radio,Electronics,Kuala Lumpur,194258.0,404167.0,770890.0,2878.0,0.3733347170153978,9771.0,29.45450823866544,551185.0,136.37555762840609,141.0,2023-07-15 00:00:00.000000000,2023-12-03 00:00:00.000000000,4.0,10.0,High
CAM2258,TV,Fashion,Johor,430884.0,253204.0,17483.0,17932.0,97.49609636404195,4033.0,22.490519741244704,596351.0,235.52195068008405,73.0,2023-07-27 00:00:00.000000000,2023-10-08 00:00:00.000000000,1.0,3.0,Medium
CAM2259,Billboard,Health,Sabah,195782.0,391741.0,288554.0,25084.0,8.693000270313355,3533.0,14.084675490352417,617137.0,157.53699510646064,36.0,2023-06-24 00:00:00.000000000,2023-07-30 00:00:00.000000000,3.0,3.0,High
CAM2260,Billboard,Health,Penang,332470.0,215134.0,446873.0,39912.0,8.931396616040798,4579.0,11.472740028061736,638536.0,296.80850074837076,54.0,2023-06-18 00:00:00.000000000,2023-08-11 00:00:00.000000000,3.0,9.0,High
CAM2261,Social Media,Fashion,Sarawak,209997.0,6913.0,784650.0,17436.0,2.2221372586503536,3280.0,18.81165404909383,178007.0,2574.9602198755965,279.0,2023-02-09 00:00:00.000000000,2023-11-15 00:00:00.000000000,3.0,5.0,High
CAM2262,Billboard,Electronics,Johor,118777.0,331320.0,979696.0,35564.0,3.630105665430909,5789.0,16.277696547070068,689145.6,208.0,149.0,2023-02-04 00:00:00.000000000,2023-07-03 00:00:00.000000000,5.0,9.0,Medium
CAM2263,Radio,Health,Johor,70984.0,340283.0,730511.0,7418.0,1.015453566065398,7619.0,97.3618585116157,807973.0,237.44148253071708,104.0,2023-03-11 00:00:00.000000000,2023-06-23 00:00:00.000000000,2.0,1.0,High
CAM2264,Billboard,Electronics,Sarawak,127250.0,133157.0,755903.0,8730.0,1.154910087669979,5124.0,58.69415807560138,734135.0,551.3303844334132,99.0,2023-02-13 00:00:00.000000000,2023-05-23 00:00:00.000000000,3.0,8.0,High
CAM2265,Email,Groceries,Kuala Lumpur,349127.0,429821.0,125256.0,24775.0,19.779491601200743,7128.0,28.770938446014128,300572.0,69.92957533484869,96.0,2023-02-26 00:00:00.000000000,2023-06-02 00:00:00.000000000,1.0,5.0,Low
CAM2266,Email,Groceries,Sarawak,204239.0,700597.1738,160575.0,2134.0,1.328973999688619,8927.0,23.905007281281506,833057.0,118.90670290340243,201.0,2023-05-08 00:00:00.000000000,2023-11-25 00:00:00.000000000,5.0,7.0,Medium
CAM2267,Email,Health,Sabah,406832.0,325178.0,496536.0,31147.0,6.2728583627370424,9483.0,30.445949850707933,111547.0,34.30336615638204,77.0,2023-02-12 00:00:00.000000000,2023-04-30 00:00:00.000000000,4.0,3.0,High
CAM2268,TV,Groceries,Kuala Lumpur,125153.0,100019.0,10044.57142857143,8789.0,87.5,234.0,2.662418932756855,97587.0,97.56846199222147,65.0,2023-06-24 00:00:00.000000000,2023-08-28 00:00:00.000000000,3.0,2.0,Medium
CAM2269,Radio,Fashion,Penang,189704.0,242704.0,15725.0,30907.0,50.87844177694374,710.0,2.2972142233151067,791215.0399999999,326.0,125.0,2023-06-22 00:00:00.000000000,2023-10-25 00:00:00.000000000,3.0,1.0,Low
CAM2270,Billboard,Groceries,Johor,190972.0,417895.0,322649.75334742776,45784.0,14.19,2348.0,5.1284291455530315,767373.0,183.62818411323417,128.0,2023-06-09 00:00:00.000000000,2023-10-15 00:00:00.000000000,1.0,8.0,Low
CAM2271,Radio,Groceries,Penang,288771.0,87287.0,479693.0,16484.0,3.436364508133327,9427.0,57.18878912885222,691659.0,201.88172834995964,185.0,2023-01-12 00:00:00.000000000,2023-07-16 00:00:00.000000000,2.0,2.0,Low
CAM2272,Social Media,Automotive,Johor,353229.0,368009.0,468135.0,28447.0,6.076665919019087,570.0,2.003726227721728,817350.0,222.10054645402693,100.0,2023-04-23 00:00:00.000000000,2023-08-01 00:00:00.000000000,1.0,2.0,Low
CAM2273,TV,Groceries,Sabah,160791.0,341429.0,16986.764705882353,11551.0,68.0,1798.0,15.565751882953856,92374.0,27.055112483122407,201.0,2023-06-11 00:00:00.000000000,2023-12-29 00:00:00.000000000,3.0,4.0,Low
CAM2274,Email,Fashion,Sabah,421185.0,221728.0,78422.27378190255,47320.0,60.34,5697.0,12.039306846999155,663125.0,299.0713847597056,35.0,2023-06-24 00:00:00.000000000,2023-07-29 00:00:00.000000000,1.0,6.0,High
CAM2275,Billboard,Fashion,Kuala Lumpur,462757.0,228994.0,727653.0,32264.0,4.433981581880374,3049.0,9.450161170344657,548516.0,224.00000000000003,125.0,2023-04-28 00:00:00.000000000,2023-08-31 00:00:00.000000000,3.0,6.0,Medium
CAM2276,Social Media,Electronics,Sabah,146776.0,353881.0,494123.0,46605.0,9.431862107208126,8993.0,19.296212852698208,616387.0,174.17917322489765,55.0,2023-08-21 00:00:00.000000000,2023-10-15 00:00:00.000000000,4.0,2.0,Low
CAM2277,Billboard,Groceries,Penang,398249.0,238138.0,966500.0,19832.0,2.0519399896533885,1057.0,5.329770068576039,273858.69999999995,114.99999999999999,65.0,2023-10-11 00:00:00.000000000,2023-12-15 00:00:00.000000000,3.0,4.0,Low
CAM2278,Billboard,Health,Sarawak,455518.0,62428.0,508535.0,39142.0,7.697012005073398,6934.0,17.714986459557508,668944.0,1071.5448196322163,48.0,2023-03-19 00:00:00.000000000,2023-05-06 00:00:00.000000000,4.0,6.0,Medium
CAM2279,Email,Health,Johor,309200.0,27446.386643678165,945800.0,39189.0,4.1434764220765485,7063.0,18.022914593380797,119391.7819,434.99999999999994,166.0,2023-04-08 00:00:00.000000000,2023-09-21 00:00:00.000000000,2.0,3.0,High
CAM2280,Email,Electronics,Sabah,466328.0,220941.37931034484,29283.154121863798,13889.0,47.43,8945.0,64.40348477212183,192219.0,87.0,58.0,2023-01-17 00:00:00.000000000,2023-03-16 00:00:00.000000000,2.0,10.0,Low
CAM2281,Radio,Health,Penang,392610.0,3242896.1868613134,82671.05744603001,22594.0,27.33,9571.0,42.36080375320881,8885535.552,274.0,249.0,2022-09-17 00:00:00.000000000,2023-05-24 00:00:00.000000000,5.0,9.0,Low
CAM2282,Radio,Fashion,Sabah,118494.0,55783.0,167376.0,36495.0,21.804201319185545,4643.0,12.722290724756816,693671.0,1243.5168420486527,108.0,2023-02-16 00:00:00.000000000,2023-06-04 00:00:00.000000000,4.0,7.0,Medium
CAM2283,Email,Health,Johor,110159.0,234633.0,174849.0,35685.0,20.40903865621193,876.0,2.4548129466162254,890621.0,379.58045117268244,156.0,2023-04-11 00:00:00.000000000,2023-09-14 00:00:00.000000000,1.0,2.0,Low
CAM2284,Email,Automotive,Penang,171061.0,130483.0,271691.0,22881.0,8.421699651442264,4644.0,20.29631572046676,559574.0,428.84820244782844,360.0,2023-09-11 00:00:00.000000000,2024-09-05 00:00:00.000000000,3.0,2.0,High
CAM2285,Radio,Automotive,Sarawak,19047.0,91732.0,973976.0,31942.0,3.2795469292877852,3683.0,11.530273620937951,685799.0,747.6115205162865,201.0,2023-05-05 00:00:00.000000000,2023-11-22 00:00:00.000000000,4.0,4.0,Medium
CAM2286,Billboard,Fashion,Johor,265956.0,362137.0,837392.0,20298.0,2.423954372623574,92.0,0.4532466252832792,291360.0,80.45573912635274,29.0,2023-09-26 00:00:00.000000000,2023-10-25 00:00:00.000000000,3.0,9.0,Medium
CAM2287,Radio,Groceries,Johor,288980.0,4206384.371,319103.0,28108.0,8.808441161631198,4496.0,15.995446136331292,469757.0,11.167714563572392,147.0,2023-03-11 00:00:00.000000000,2023-08-05 00:00:00.000000000,3.0,3.0,Low
CAM2288,TV,Health,Johor,227159.0,176235.0,499904.0,4774.0,0.9549833568045065,3394.0,71.09342270632594,366568.8,208.0,81.0,2023-09-16 00:00:00.000000000,2023-12-06 00:00:00.000000000,4.0,10.0,Low
CAM2289,Billboard,Groceries,Kuala Lumpur,65674.0,61484.0,942980.0,30048.0,3.186493881100341,3911.0,13.01584132055378,679684.0,1105.4648363801964,266.0,2023-03-05 00:00:00.000000000,2023-11-26 00:00:00.000000000,5.0,4.0,Medium
CAM2290,Social Media,Groceries,Johor,85663.0,188690.56603773584,260495.0,12284.0,4.715637536229102,7454.0,60.680560078150435,500030.0,265.0,159.0,2023-07-22 00:00:00.000000000,2023-12-28 00:00:00.000000000,5.0,6.0,Medium
CAM2291,Email,Automotive,Penang,154218.0,52143.39622641509,299036.0,47407.0,15.853275190946908,7201.0,15.189739911827369,165816.0,318.0,32.0,2023-07-20 00:00:00.000000000,2023-08-21 00:00:00.000000000,4.0,5.0,Medium
CAM2292,TV,Electronics,Johor,129842.0,26443.0,899670.0,46543.0,5.173341336267743,7418.0,15.937949852824271,133033.0,503.09344628067925,72.0,2023-02-20 00:00:00.000000000,2023-05-03 00:00:00.000000000,5.0,2.0,Low
CAM2293,Billboard,Fashion,Johor,293571.0,368184.0,470735.0,25484.0,5.413661614284045,17344.4104,68.06,147881.0,40.16497186189514,18.0,2023-02-13 00:00:00.000000000,2023-03-03 00:00:00.000000000,3.0,10.0,Medium
CAM2294,TV,Health,Kuala Lumpur,328342.0,162997.0,651566.0,32045.0,4.918151039188663,542.0,1.691371508815728,192317.0,117.98806112995945,314.0,2023-02-05 00:00:00.000000000,2023-12-16 00:00:00.000000000,1.0,10.0,Medium
CAM2295,Billboard,Electronics,Johor,27262.0,270796.0,46232.77182235835,6038.0,13.059999999999999,1414.0,23.41835044716794,415995.0,153.61932967990663,221.0,2023-04-20 00:00:00.000000000,2023-11-27 00:00:00.000000000,4.0,2.0,Low
CAM2296,Billboard,Electronics,Kuala Lumpur,355340.0,278542.0,37674.0,37154.0,98.61973775017253,321.0,0.863971577757442,755970.0,271.4025173941452,73.0,2023-09-14 00:00:00.000000000,2023-11-26 00:00:00.000000000,5.0,5.0,Low
CAM2297,Radio,Electronics,Sarawak,281046.0,67168.0,6559071.633,20304.0,0.3095560032893454,8398.0,41.361308116627264,393085.0,585.2265959980944,66.0,2023-03-05 00:00:00.000000000,2023-05-10 00:00:00.000000000,1.0,10.0,Low
CAM2298,Email,Automotive,Sarawak,292633.0,365763.0,538769.0,44533.0,8.265694574112468,844.0,1.89522376664496,949872.0,259.69603267689735,16.0,2023-01-10 00:00:00.000000000,2023-01-26 00:00:00.000000000,3.0,8.0,High
CAM2299,TV,Health,Sabah,484054.0,443316.0,858030.0,11628.0,1.3551973707213034,8936.0,76.84898520811834,27873.0,6.287388679858159,3.0,2023-05-14 00:00:00.000000000,2023-05-17 00:00:00.000000000,5.0,2.0,Low
CAM2300,Billboard,Automotive,Kuala Lumpur,380685.0,139566.0,186730.0,49253.0,26.376586515289457,6349.0,12.890585345055122,391429.0,280.46157373572356,81.0,2023-07-06 00:00:00.000000000,2023-09-25 00:00:00.000000000,5.0,8.0,Medium
CAM2301,Billboard,Health,Kuala Lumpur,264768.0,178279.0,2527846.669,42906.0,1.6973339612000018,8452.0,19.69887661399338,467659.0,262.31861296058423,77.0,2023-09-26 00:00:00.000000000,2023-12-12 00:00:00.000000000,2.0,7.0,Medium
CAM2302,Billboard,Automotive,Johor,168998.0,149501.5,269262.9135229251,46394.0,17.23,43930.478599999995,94.69,622214.5,459.0,15.0,2023-01-31 00:00:00.000000000,2023-02-15 00:00:00.000000000,1.0,3.0,High
CAM2303,TV,Health,Sarawak,54735.0,439582.0,711014.0,3865.0,0.5435898589901184,6747.0,57.28471913443012,32466.0,7.385652733733411,213.0,2023-02-07 00:00:00.000000000,2023-09-08 00:00:00.000000000,3.0,9.0,High
CAM2304,Radio,Health,Johor,4161289.561,169042.69911504426,745201.0,25500.0,3.42189556911491,6579.0,25.8,764073.0,451.99999999999994,182.0,2023-02-22 00:00:00.000000000,2023-08-23 00:00:00.000000000,1.0,1.0,Low
CAM2305,Billboard,Groceries,Kuala Lumpur,65674.0,56273.0,993469.0,4181.0,0.4208485619581486,4763.0,87.78081041360487,237472.06,422.0,35.0,2023-04-15 00:00:00.000000000,2023-05-20 00:00:00.000000000,3.0,10.0,Medium
CAM2306,Radio,Electronics,Kuala Lumpur,353264.0,346982.0,271666.0,38124.0,14.033408670941524,5669.0,14.869898226838737,730163.0,174.2345993834549,19.0,2023-04-04 00:00:00.000000000,2023-04-23 00:00:00.000000000,3.0,5.0,Medium
CAM2307,TV,Health,Johor,196041.0,288720.0,614256.0,40331.0,6.565829230809304,5610.0,13.90989561379584,882790.0,305.75990579107787,207.0,2023-05-21 00:00:00.000000000,2023-12-14 00:00:00.000000000,4.0,5.0,High
CAM2308,TV,Groceries,Kuala Lumpur,159921.0,194308.0,3349.0,19459.0,76.98,7800.0,37.56,256823.0,132.17314778598924,173.0,2023-04-28 00:00:00.000000000,2023-10-18 00:00:00.000000000,2.0,8.0,High
CAM2309,Social Media,Automotive,Sarawak,338408.0,94439.0,138117.0,4498.0,3.2566592092211675,5836.0,77.07333790267306,1217473.18764986,1289.163574,296.0,2023-03-03 00:00:00.000000000,2023-12-24 00:00:00.000000000,4.0,10.0,Medium
CAM2310,Radio,Fashion,Sarawak,2033104.596,210552.0,376253.0,10899.0,2.896721089267062,45169.55963,24.129081818104055,280694.0,133.31338576693642,44.0,2023-09-06 00:00:00.000000000,2023-10-20 00:00:00.000000000,3.0,3.0,High
CAM2311,Social Media,Electronics,Sabah,109214.0,46977.068557919614,399098.0,12681.0,3.1774150709850715,4848.0,38.23042346818074,198713.0,423.00000000000006,217.0,2023-02-23 00:00:00.000000000,2023-09-28 00:00:00.000000000,5.0,8.0,Medium
CAM2312,Radio,Groceries,Sarawak,203970.0,447994.0,933381.0,49082.0,5.258517154302476,7443.0,15.164418727843202,595691.0,132.96852189984688,11.0,2023-07-06 00:00:00.000000000,2023-07-17 00:00:00.000000000,4.0,4.0,Low
CAM2313,Radio,Health,Sarawak,354264.0,281311.0,852829.0,32776.5,25.509999999999998,8150.0,26.200000000000003,134607.0,47.849888557503974,94.0,2023-01-20 00:00:00.000000000,2023-04-24 00:00:00.000000000,5.0,1.0,High
